Sheet 1: PROJECT CATALYST FUND 9 METRICS - FINAL
,,,,
,,,,
,,,,
PROPOSALS,1105,,,
CHALLENGE FUND PROPOSALS,61,,,
,,,,
,,,,
PROPOSAL SCORES,VOTED,SPONSORED,,
AVG SCORE,4.11,4.37,,
MEDIAN SCORE,4.33,4.47,,
MIN SCORE,1.06,2.21,,
MAX SCORE,5.00,5.00,,
,,,,
,,,,
VOTES PER PROPOSAL,VOTED,SPONSORED,,
AVG VOTES,312,331,,
MEDIAN VOTES,231,293,,
MIN VOTES,110,135,,
MAX VOTES,2572,1152,,
,,,,
,,,,
ADA PER WALLET,,,,
AVG ADA/WALLET,321880,,,
MEDIAN ADA/WALLET,255192,,,
MIN ADA/WALLET,86204,,,
MAX ADA/WALLET,804495,,,
,,,,
,,,,
FUNDED PROPOSAL COUNT,,,,
TOTAL (VOTE) FUNDED,223,,,
TOTAL (SPONSOR) FUNDED,3,,,
TOTAL,226,,,
,,,,
,,,,
PROPOSAL BUDGETS,VOTED,SPONSORED,,
AVG BUDGET,"$129,865.45","$42,411.49",,
MEDIAN BUDGET,"$41,000.00","$27,900.00",,
MIN BUDGET,$100.00,$600.00,,
MAX BUDGET,"$12,800,000.00","$375,000.00",,
,,,,
,,,,
FUNDING,,,,
TOTAL (VOTE) FUNDED,"$12,939,102.00",223,,
TOTAL (SPONSOR) FUNDED,"$54,337.00",3,,
TOTALS,$12993439.00,226,,
AVG (ALL) AMOUNT FUNDED,"$57,493.09",,,
,,,,
,,,,
FUNDING METRICS,VOTED,SPONSORED,,
MIN FUNDED,$100,"$12,000.00",,
MAX FUNDED,"$759,000","$28,837.00",,
AVG FUNDED,"$60,747","$18,112.33",,

All Proposals: Table 1
Proposal,Overall score,Votes cast,YES,NO,Result,Meets approval threshold,REQUESTED $,STATUS,FUND DEPLETION,Reason for not funded status,,AVG ADA /VOTE
Challenge Teams Process Updates,3.26,281,16320076,58476605,-42156529,NO,900500,NOT FUNDED,75000,Approval Threshold,266180
Catalyst Contributors,4.47,382,50319770,104769764,-54449994,NO,1100000,NOT FUNDED,75000,Approval Threshold,405994
"Grow Africa, Grow Cardano",4.71,572,65723862,122095341,-56371479,NO,500000,NOT FUNDED,75000,Approval Threshold,328355
Social and Business Development,4.11,335,64341460,126853299,-62511839,NO,500000,NOT FUNDED,75000,Approval Threshold,570731
Elevate the Metaverse with RealFi,4.37,420,60967386,126696403,-65729017,NO,3000000,NOT FUNDED,75000,Approval Threshold,446819
Film & media,4.67,457,50369662,118342296,-67972634,NO,300000,NOT FUNDED,75000,Approval Threshold,369173
Cardano support for Latin America,4.61,510,43136507,112577033,-69440526,NO,1153000,NOT FUNDED,75000,Approval Threshold,305321
Regeneration: Opportunity 4 Cardano,4.70,418,44284156,115605553,-71321397,NO,250000,NOT FUNDED,75000,Approval Threshold,382511
The Newbie Challenge Setting,4.04,294,39435825,116881483,-77445658,NO,200000,NOT FUNDED,75000,Approval Threshold,531692
Grow South Asia Grow Cardano,4.33,364,36625074,122466970,-85841896,NO,500000,NOT FUNDED,75000,Approval Threshold,437066
Accelerate Women on Cardano ECO,4.67,623,53148438,141083530,-87935092,NO,200000,NOT FUNDED,75000,Approval Threshold,311769
Empower Vietnam Cardano Community,4.30,335,38964374,130790238,-91825864,NO,500000,NOT FUNDED,75000,Approval Threshold,506730
DEVELOPING COUNTRIES UNITED,4.17,333,31171137,125117297,-93946160,NO,1000000,NOT FUNDED,75000,Approval Threshold,469335
Cardano for Seniors Outreach,4.42,354,21625278,130769020,-109143742,NO,250000,NOT FUNDED,75000,Approval Threshold,430492
Supporting Local Communities,2.93,275,13331797,126503255,-113171458,NO,500000,NOT FUNDED,75000,Approval Threshold,508491
"Grow Arabia, Grow Cardano",3.10,299,15496347,130299551,-114803204,NO,500000,NOT FUNDED,75000,Approval Threshold,487612
Lace Live Demonstrations,1.83,358,13479048,129206169,-115727121,NO,50000,NOT FUNDED,75000,Approval Threshold,398562
African Digital Banks Network,2.59,358,18908901,135181051,-116272150,NO,2000000,NOT FUNDED,75000,Approval Threshold,430419
FIFA World Cup 2022,1.40,440,14841279,145905421,-131064142,NO,50000,NOT FUNDED,75000,Approval Threshold,365333
Catalyst Built AI Art Generator 🌅,2.00,402,10768418,148323854,-137555436,NO,12800000,NOT FUNDED,75000,Approval Threshold,395752
,,,,,,,,10,,,

Sponsored by leftovers: Table 1
Challenge,Proposal,Overall score,Votes cast,YES,NO,Result,Meets approval threshold,REQUESTED $,STATUS,FUND DEPLETION,Reason for not funded status,Avg ADA per wallet
Building (on) Blockfrost,Unreal Engine Integration,4.71,827,161663743,20577958,141085785,YES,"$13,500",FUNDED,"$41,141",,220365
The Great Migration (from Ethereum),Cardano carbon offset dapp,3.25,968,222139487,89964773,132174714,YES,"$120,000",NOT FUNDED,"$41,141",Over Budget,322422
The Great Migration (from Ethereum),CDA DeFi Education,4.30,1049,150054485,19796392,130258093,YES,"$50,000",NOT FUNDED,"$41,141",Over Budget,161917
Building (on) Blockfrost,"CardanoPress, A Plugin for Builders",4.59,698,150513144,20488861,130024283,YES,"$12,000",FUNDED,"$29,141",,244989
The Great Migration (from Ethereum),Ethereum's NFT Gateway to Cardano!,4.33,1139,156791783,26969819,129821964,YES,"$40,000",NOT FUNDED,"$29,141",Over Budget,161336
The Great Migration (from Ethereum),Attract ETH NFT Projects & Talent,4.63,1152,140842515,31504813,109337702,YES,"$28,837",FUNDED,$304,,149607
DAOs <3 Cardano,LATAM TownHall,4.71,593,101051335,14846352,86204983,YES,"$27,000",NOT FUNDED,$304,Over Budget,195443
DAOs <3 Cardano,SharpDAO - DAO Tooling for Cardano,4.53,411,93139333,10876001,82263332,YES,"$56,250",NOT FUNDED,$304,Over Budget,253079
DAOs <3 Cardano,DAO Turn Key Deployment,4.59,472,85663044,12812182,72850862,YES,"$65,000",NOT FUNDED,$304,Over Budget,208634
"Grow East Asia, Grow Cardano",Cardano Japan Brand Dev Initiative,3.87,303,112893243,41475678,71417565,YES,"$63,000",NOT FUNDED,$304,Over Budget,509468
DAOs <3 Cardano,Web3 Education DAO by Wada,4.38,417,81734328,12015561,69718767,YES,"$75,000",NOT FUNDED,$304,Over Budget,224820
DAOs <3 Cardano,BORA: Empower Tomorrow's Leaders,4.67,484,86081114,16982407,69098707,YES,"$44,000",NOT FUNDED,$304,Over Budget,212941
DAOs <3 Cardano,Catalyst GPS and Blockchain4Good,4.57,454,88820757,20900418,67920339,YES,"$39,000",NOT FUNDED,$304,Over Budget,241677
DAOs <3 Cardano,Smarthubs=more impact/adoption,4.73,500,79347044,12428934,66918110,YES,"$28,600",NOT FUNDED,$304,Over Budget,183552
Developer Ecosystem,Haskell Integration in Wolfram Tech,3.48,222,88618898,22615836,66003062,YES,"$130,000",NOT FUNDED,$304,Over Budget,501057
Developer Ecosystem,RampUp Plutus Devs for Cardano,4.88,605,86856343,21566628,65289715,YES,"$55,950",NOT FUNDED,$304,Over Budget,179212
DAOs <3 Cardano,Ubuntu Crypto Use Map DAO,4.59,475,83067881,19413443,63654438,YES,"$64,500",NOT FUNDED,$304,Over Budget,215750
Developer Ecosystem,Aiken: Smart Contract Toolchain,4.47,449,83972564,20448568,63523996,YES,"$111,480",NOT FUNDED,$304,Over Budget,232564
Legal & Financial Implementations,Digital Identity Integration,2.62,329,83598354,20163393,63434961,YES,"$75,000",NOT FUNDED,$304,Over Budget,315385
Developer Ecosystem,Off-chain SC interaction tooling,4.67,461,83726578,21116717,62609861,YES,"$71,250",NOT FUNDED,$304,Over Budget,227426
The Great Migration (from Ethereum),Educational Content in Human Terms,3.87,726,83864715,21304243,62560472,YES,"$6,650",NOT FUNDED,$304,Over Budget,144861
DAOs <3 Cardano,JPG DAO: User-First NFT Ecosystem,4.38,537,85179484,22903436,62276048,YES,"$63,000",NOT FUNDED,$304,Over Budget,201272
DAOs <3 Cardano,Web3 Onboarding DAO,4.44,400,74506324,13076899,61429425,YES,"$25,300",NOT FUNDED,$304,Over Budget,218958
DAOs <3 Cardano,Clarity DAO Incubator,4.51,425,73812685,13044197,60768488,YES,"$50,000",NOT FUNDED,$304,Over Budget,204369
DAOs <3 Cardano,DLT360/CC: Building Compliant DAOs,4.33,350,68032779,8514883,59517896,YES,"$12,500",NOT FUNDED,$304,Over Budget,218708
Developer Ecosystem,Empower thru Project Based Learning,4.86,445,80933170,21718497,59214673,YES,"$36,000",NOT FUNDED,$304,Over Budget,230678
DAOs <3 Cardano,"e-Learning DAO, Builds the platform",4.47,442,69006715,10300484,58706231,YES,"$55,000",NOT FUNDED,$304,Over Budget,179428
Developer Ecosystem,"Imperator - Secure, Imperative SCs",4.57,475,82179318,24213141,57966177,YES,"$60,000",NOT FUNDED,$304,Over Budget,223984
Building (on) Blockfrost,Google Search Blockfrost,4.24,398,84660894,27637796,57023098,YES,"$12,000",NOT FUNDED,$304,Over Budget,282158
The Great Migration (from Ethereum),Eth Rehab - Recovery with Cardano!,3.93,687,86643188,29646933,56996255,YES,"$14,000",NOT FUNDED,$304,Over Budget,169272
DAOs <3 Cardano,NFT Guild Operations,4.50,420,74114306,17853125,56261181,YES,"$30,000",NOT FUNDED,$304,Over Budget,218970
Developer Ecosystem,plu-ts Typescript smart-contracts,4.50,410,76539149,20850454,55688695,YES,"$105,840",NOT FUNDED,$304,Over Budget,237536
Developer Ecosystem,Golang SDK to Build Health App,4.78,396,79811955,24326943,55485012,YES,"$7,500",NOT FUNDED,$304,Over Budget,262977
Developer Ecosystem,Vietnamese Haskell Course,4.86,512,80411064,24935366,55475698,YES,"$11,580",NOT FUNDED,$304,Over Budget,205755
Legal & Financial Implementations,Web3 Legal Hub,4.50,476,78326830,23215650,55111180,YES,"$35,140",NOT FUNDED,$304,Over Budget,213325
The Great Migration (from Ethereum),Caricatures for Migration,3.92,630,78167180,23269086,54898094,YES,"$10,500",NOT FUNDED,$304,Over Budget,161010
DAOs <3 Cardano,DAO-NET: ZKP Sybil Defense Service,4.40,344,66184431,11573213,54611218,YES,"$55,000",NOT FUNDED,$304,Over Budget,226040
DAOs <3 Cardano,OpenSource for Sustainable DAOs,4.26,343,65132717,12477715,52655002,YES,"$25,000",NOT FUNDED,$304,Over Budget,226269
dRep improvement and onboarding,Supporting LATAM's dReps,4.59,276,58319532,6459722,51859810,YES,"$9,980",NOT FUNDED,$304,Over Budget,234707
DAOs <3 Cardano,Education on DAOs,4.40,388,63774949,12417008,51357941,YES,"$20,880",NOT FUNDED,$304,Over Budget,196371
DAOs <3 Cardano,Cardano Community Hubs DAO &cDDK,4.54,431,69665586,18754206,50911380,YES,"$23,540",NOT FUNDED,$304,Over Budget,205150
DAOs <3 Cardano,Innovation Fund Research - Roles,4.62,446,71285832,20968238,50317594,YES,"$45,220",NOT FUNDED,$304,Over Budget,206848
Developer Ecosystem,Scalus - Scala to Plutus compiler,4.38,354,68567075,18795656,49771419,YES,"$84,000",NOT FUNDED,$304,Over Budget,246787
"Grow East Asia, Grow Cardano",Lotus Link: Eco-Farm Traceability,4.75,402,81403888,31648452,49755436,YES,"$39,600",NOT FUNDED,$304,Over Budget,281225
DAOs <3 Cardano,EnDAOment : Endowment Framework,4.29,306,61265271,12248122,49017149,YES,"$50,000",NOT FUNDED,$304,Over Budget,240240
The Great Migration (from Ethereum),Cardano EVM Education Concierge,4.22,666,76409862,27443706,48966156,YES,"$25,000",NOT FUNDED,$304,Over Budget,155936
DAOs <3 Cardano,Cardano Commoner: SofiH,4.33,320,61241609,13804594,47437015,YES,"$20,000",NOT FUNDED,$304,Over Budget,234519
DAOs <3 Cardano,Research on Mentorship Tokenization,4.40,362,61511828,14154014,47357814,YES,"$65,000",NOT FUNDED,$304,Over Budget,209022
Developer Ecosystem,Upgrade Cardano wallet js for Vasil,4.55,364,67767674,21036815,46730859,YES,"$45,000",NOT FUNDED,$304,Over Budget,243968
Developer Ecosystem,Open analytics standard for DeFi,4.38,358,63253297,17176338,46076959,YES,"$7,900",NOT FUNDED,$304,Over Budget,224664
DAOs <3 Cardano,Munchy Go Delivery Food dApp DAO,4.41,386,61134002,16106919,45027083,YES,"$22,400",NOT FUNDED,$304,Over Budget,200106
Developer Ecosystem,(plu-ts) full Typescript off-chain,4.17,338,66248360,21277585,44970775,YES,"$68,160",NOT FUNDED,$304,Over Budget,258953
DAOs <3 Cardano,DAO-NET: Participate to Earn,4.25,349,57039737,12732616,44307121,YES,"$70,000",NOT FUNDED,$304,Over Budget,199921
Developer Ecosystem,"Koios Extensions - Utilities, Bots",4.67,316,69713437,25567088,44146349,YES,"$60,000",NOT FUNDED,$304,Over Budget,301521
Legal & Financial Implementations,Scale-UP Hubs' Legal Framework,4.51,405,66308668,22660912,43647756,YES,"$21,000",NOT FUNDED,$304,Over Budget,219678
DAOs <3 Cardano,SPO Learning Support Community DAO,4.20,336,53911649,11721022,42190627,YES,"$10,800",NOT FUNDED,$304,Over Budget,195335
Developer Ecosystem,Glow on the PAB,4.55,304,80865337,38862738,42002599,YES,"$300,000",NOT FUNDED,$304,Over Budget,393842
dRep improvement and onboarding,References for dRep,4.70,272,50016277,8177104,41839173,YES,"$15,000",NOT FUNDED,$304,Over Budget,213946
Developer Ecosystem,LATAM TRANSLATION HOUSE,4.71,316,64954538,23806945,41147593,YES,"$9,900",NOT FUNDED,$304,Over Budget,280891
Cross-Chain Collaboration,anetaBTC on Cardano and Ergo,4.24,598,60703530,19961740,40741790,YES,"$65,000",NOT FUNDED,$304,Over Budget,134892
Developer Ecosystem,Open Source Auctions Smart Contract,4.55,388,65956905,25295150,40661755,YES,"$74,000",NOT FUNDED,$304,Over Budget,235186
Building (on) Blockfrost,Tutorial on Building a wallet,3.22,276,56741590,16086383,40655207,YES,"$2,200",NOT FUNDED,$304,Over Budget,263869
DAOs <3 Cardano,dLiber8,4.38,312,56416532,16730355,39686177,YES,"$60,000",NOT FUNDED,$304,Over Budget,234445
Developer Ecosystem,Cardano developer club in Uni,4.72,357,64822472,25454026,39368446,YES,"$44,550",NOT FUNDED,$304,Over Budget,252875
Developer Ecosystem,Plutus support for Golang SDK,3.86,305,55646878,16812606,38834272,YES,"$32,000",NOT FUNDED,$304,Over Budget,237572
Developer Ecosystem,Catalyst School Fund 10 Operations,4.79,459,62254086,23521997,38732089,YES,"$9,250",NOT FUNDED,$304,Over Budget,186876
DAOs <3 Cardano,littlefish - Redefining Earning,4.87,890,152038021,113900120,38137901,YES,"$260,000",NOT FUNDED,$304,Over Budget,298807
Developer Ecosystem,Open Smart Contract Library,4.67,366,60141802,22050214,38091588,YES,"$14,650",NOT FUNDED,$304,Over Budget,224568
DAOs <3 Cardano,"anetaBTC, DAO Infrastructure",3.50,659,60407719,22367084,38040635,YES,"$65,000",NOT FUNDED,$304,Over Budget,125607
DAOs <3 Cardano,Brazilian Community DAO,4.38,361,60510126,23691660,36818466,YES,"$50,000",NOT FUNDED,$304,Over Budget,233246
Legal & Financial Implementations,Legal and Financial Standards,4.42,399,58641599,21982145,36659454,YES,"$24,870",NOT FUNDED,$304,Over Budget,202065
Developer Ecosystem,Cardano developer courseware in Uni,4.72,349,62484844,25980942,36503902,YES,"$46,120",NOT FUNDED,$304,Over Budget,253484
The Great Migration (from Ethereum),Cardano NYC đź¤ť ETH NYC Communities,3.87,652,73023400,36668753,36354647,YES,"$65,000",NOT FUNDED,$304,Over Budget,168239
dRep improvement and onboarding,Training dReps with Cardano4Climate,4.42,257,51880301,15534440,36345861,YES,"$6,765",NOT FUNDED,$304,Over Budget,262314
"Grow East Asia, Grow Cardano",2 minutes Crypto Dict for Japanese,4.63,257,57227663,20891037,36336626,YES,"$21,800",NOT FUNDED,$304,Over Budget,303964
Developer Ecosystem,Keeping Up with Cardano: 100 videos,4.76,458,65389148,29535526,35853622,YES,"$39,300",NOT FUNDED,$304,Over Budget,207259
Cross-Chain Collaboration,BitFins Cross-Chain NFT Aquariums,4.83,347,59584088,24322382,35261706,YES,"$20,000",NOT FUNDED,$304,Over Budget,241805
Developer Ecosystem,Enable any webapps to use PRISM,4.67,369,53267747,19073868,34193879,YES,"$80,500",NOT FUNDED,$304,Over Budget,196048
"Grow East Asia, Grow Cardano",Cardano for Asia - impact ventures,4.45,195,48623027,14509918,34113109,YES,"$25,000",NOT FUNDED,$304,Over Budget,323759
DAOs <3 Cardano,NFT powered Turnkey DAOs,4.00,429,55747093,21724192,34022901,YES,"$80,000",NOT FUNDED,$304,Over Budget,180586
Building (on) Blockfrost,A Verify and Pay System,3.61,278,56389534,22424187,33965347,YES,"$12,500",NOT FUNDED,$304,Over Budget,283503
dRep improvement and onboarding,DREP Marketing Blitz - Decentralize,3.80,190,40559232,6725558,33833674,YES,"$9,500",NOT FUNDED,$304,Over Budget,248867
"Grow East Asia, Grow Cardano",Japanese support for wallets,4.15,230,62002372,28289833,33712539,YES,"$6,200",NOT FUNDED,$304,Over Budget,392575
"Grow East Asia, Grow Cardano",Cardano Outreach - China Focus,4.51,201,52127714,18667432,33460282,YES,"$4,500",NOT FUNDED,$304,Over Budget,352215
Legal & Financial Implementations,Imani Web3 Legal Services Portal,4.67,426,59603871,26286145,33317726,YES,"$50,000",NOT FUNDED,$304,Over Budget,201620
Legal & Financial Implementations,DLT360: Securities Law & Tokens,4.08,255,42748786,9646656,33102130,YES,"$12,500",NOT FUNDED,$304,Over Budget,205472
"Grow East Asia, Grow Cardano",Asia Stakepool Alliance,4.71,339,63548298,31133291,32415007,YES,"$36,910",NOT FUNDED,$304,Over Budget,279297
Legal & Financial Implementations,Cardano Lawyer (EU-region),4.00,335,44400304,12120586,32279718,YES,"$22,700",NOT FUNDED,$304,Over Budget,168719
Developer Ecosystem,Plutus Video Sub for Vietnam Devs,4.71,318,58563187,26341904,32221283,YES,"$13,900",NOT FUNDED,$304,Over Budget,266997
Cross-Chain Collaboration,Multi-chain token bridge,4.38,294,62523849,30398460,32125389,YES,"$231,525",NOT FUNDED,$304,Over Budget,316062
"Grow East Asia, Grow Cardano",Promoting Japanese Content Abroad,4.07,173,52202344,20176840,32025504,YES,"$10,000",NOT FUNDED,$304,Over Budget,418377
Developer Ecosystem,App-to-Cardano Wallet Open Protocol,4.71,297,51809795,19976680,31833115,YES,"$18,400",NOT FUNDED,$304,Over Budget,241705
Building (on) Blockfrost,Watch Wallet for Cardano,3.88,351,62586549,31053704,31532845,YES,"$12,584",NOT FUNDED,$304,Over Budget,266781
Cross-Chain Collaboration,Automatic cross-chain token bridge,4.43,295,50217230,18693926,31523304,YES,"$40,000",NOT FUNDED,$304,Over Budget,233597
dRep improvement and onboarding,Documentary on Cardano's governance,3.85,200,35276738,4480832,30795906,YES,"$12,230",NOT FUNDED,$304,Over Budget,198788
Cross-Chain Collaboration,The ArtSuite Multi-Chain NFT Events,4.59,258,56008556,25829944,30178612,YES,"$90,000",NOT FUNDED,$304,Over Budget,317203
Developer Ecosystem,WAL-API Identity Wallet Service,4.73,288,49954912,21093326,28861586,YES,"$4,950",NOT FUNDED,$304,Over Budget,246695
"Grow East Asia, Grow Cardano",Cardano Incredible Race 2022,4.42,209,46750903,17907462,28843441,YES,"$24,870",NOT FUNDED,$304,Over Budget,309370
Developer Ecosystem,Plutus for Nigerian Universities,4.71,326,54113867,25410725,28703142,YES,"$22,500",NOT FUNDED,$304,Over Budget,243940
DAOs <3 Cardano,What The DAO?' Twitter Space,4.24,316,39855028,11350198,28504830,YES,"$3,850",NOT FUNDED,$304,Over Budget,162042
Developer Ecosystem,Python SDK to Build Health App,4.55,289,49373653,20949136,28424517,YES,"$7,500",NOT FUNDED,$304,Over Budget,243331
"Grow East Asia, Grow Cardano",Cardano pre-hub in Philippines,4.65,329,58676104,31054504,27621600,YES,"$35,000",NOT FUNDED,$304,Over Budget,272737
DAOs <3 Cardano,Develop a Product and Services DAO,4.11,327,41658118,14059161,27598957,YES,"$24,590",NOT FUNDED,$304,Over Budget,170389
DAOs <3 Cardano,NFT Fractionalization System,4.00,309,40525472,13183916,27341556,YES,"$30,000",NOT FUNDED,$304,Over Budget,173817
dRep improvement and onboarding,Catalyst Streaming Guild,4.47,227,33479202,6272340,27206862,YES,"$20,000",NOT FUNDED,$304,Over Budget,175117
Legal & Financial Implementations,LawFinDAO :) - $LAWL,4.12,261,41717560,15041459,26676101,YES,"$51,500",NOT FUNDED,$304,Over Budget,217468
"Grow East Asia, Grow Cardano",Crypto Tik Tok Channel for Youth,4.61,236,43712165,17428749,26283416,YES,"$14,700",NOT FUNDED,$304,Over Budget,259072
Legal & Financial Implementations,Treasury Guild Advisory Service,4.51,388,51670364,25650570,26019794,YES,"$48,000",NOT FUNDED,$304,Over Budget,199281
Developer Ecosystem,Kelley: Cardano k8s Operators,4.63,359,51119898,25365688,25754210,YES,"$64,560",NOT FUNDED,$304,Over Budget,213052
Cross-Chain Collaboration,CrossChain Blockchain4Good Research,4.50,238,52276662,26545838,25730824,YES,"$13,000",NOT FUNDED,$304,Over Budget,331187
Developer Ecosystem,Transaction Editor post Vasil HF,4.53,185,43921708,18641325,25280383,YES,"$7,200",NOT FUNDED,$304,Over Budget,338179
Legal & Financial Implementations,Catalyst Mediation Treasury,4.47,340,51521371,26479469,25041902,YES,"$10,000",NOT FUNDED,$304,Over Budget,229414
Developer Ecosystem,Accelerator: Cardano Startups,4.62,317,51409811,26435295,24974516,YES,"$100,000",NOT FUNDED,$304,Over Budget,245568
DAOs <3 Cardano,JUS - More DIDs = More DAOs,4.19,304,39069420,14113284,24956136,YES,"$50,000",NOT FUNDED,$304,Over Budget,174943
DAOs <3 Cardano,CNGO - DAOs & NGOs working together,3.94,324,41443779,16503907,24939872,YES,"$30,000",NOT FUNDED,$304,Over Budget,178851
Cross-Chain Collaboration,Cardano/Ethereum NFT Ecosystems Map,4.50,285,49902887,25213229,24689658,YES,"$40,900",NOT FUNDED,$304,Over Budget,263565
dRep improvement and onboarding,Create a dReps' Equity Resource Hub,4.47,247,33648058,9149679,24498379,YES,"$25,000",NOT FUNDED,$304,Over Budget,173270
Developer Ecosystem,Marlowe Course for Vietnam Devs,4.54,273,48439301,23998833,24440468,YES,"$26,900",NOT FUNDED,$304,Over Budget,265341
"Grow Africa, Grow Cardano",The Africa Catalyst School,4.57,272,42361198,17922383,24438815,YES,"$11,680",NOT FUNDED,$304,Over Budget,221631
Cross-Chain Collaboration,Cross-Chain Catalyst Women Activity,4.83,438,56429565,32112527,24317038,YES,"$15,000",NOT FUNDED,$304,Over Budget,202151
"Grow East Asia, Grow Cardano",ArtSuite Cardano Course Bangladesh,4.57,220,40288660,17019601,23269059,YES,"$18,750",NOT FUNDED,$304,Over Budget,260492
"Grow East Asia, Grow Cardano",Onboarding Musicians From Asia,4.30,202,43103388,20269384,22834004,YES,"$25,000",NOT FUNDED,$304,Over Budget,313727
"Grow Africa, Grow Cardano",Wada Internships->African Students,4.51,259,40163751,17467782,22695969,YES,"$26,500",NOT FUNDED,$304,Over Budget,222516
Developer Ecosystem,Unreal Engine on Cardano Community,4.55,292,43084013,20620344,22463669,YES,"$6,750",NOT FUNDED,$304,Over Budget,218166
Developer Ecosystem,Cardano Stand @ PROMOTE Conf 2024,4.67,223,35118085,12655689,22462396,YES,"$24,000",NOT FUNDED,$304,Over Budget,214232
Building (on) Blockfrost,Cardano Script Explorer 🔎📜,2.21,276,42872220,20597671,22274549,YES,$600,NOT FUNDED,$304,Over Budget,229963
"Grow East Asia, Grow Cardano",Cardano Catalyst TV,4.55,265,39930185,18223502,21706683,YES,"$19,020",NOT FUNDED,$304,Over Budget,219448
Developer Ecosystem,UTXO Optimizer and Scheduler,4.62,309,42705553,21124467,21581086,YES,"$3,854",NOT FUNDED,$304,Over Budget,206570
DAOs <3 Cardano,Gig workers DAO,3.95,295,38211276,16741587,21469689,YES,"$12,500",NOT FUNDED,$304,Over Budget,186281
